date,event_name,winner_side,team1_name,team2_name,team1_score,team2_score,match_url,map1_team1_startside,map1_team2_startside,map1_round1_winner,map1_round2_winner,map1_round3_winner,map1_round4_winner,map1_round5_winner,map1_round6_winner,map1_round7_winner,map1_round8_winner,map1_round9_winner,map1_round10_winner,map1_round11_winner,map1_round12_winner,map1_round13_winner,map1_round14_winner,map1_round15_winner,map1_round16_winner,map1_round17_winner,map1_round18_winner,map1_round19_winner,map1_round20_winner,map1_round21_winner,map1_round22_winner,map1_round23_winner,map1_round24_winner,map2_team1_startside,map2_team2_startside,map2_round1_winner,map2_round2_winner,map2_round3_winner,map2_round4_winner,map2_round5_winner,map2_round6_winner,map2_round7_winner,map2_round8_winner,map2_round9_winner,map2_round10_winner,map2_round11_winner,map2_round12_winner,map2_round13_winner,map2_round14_winner,map2_round15_winner,map2_round16_winner,map2_round17_winner,map2_round18_winner,map2_round19_winner,map2_round20_winner,map2_round21_winner,map2_round22_winner,map2_round23_winner,map2_round24_winner,map3_team1_startside,map3_team2_startside,map3_round1_winner,map3_round2_winner,map3_round3_winner,map3_round4_winner,map3_round5_winner,map3_round6_winner,map3_round7_winner,map3_round8_winner,map3_round9_winner,map3_round10_winner,map3_round11_winner,map3_round12_winner,map3_round13_winner,map3_round14_winner,map3_round15_winner,map3_round16_winner,map3_round17_winner,map3_round18_winner,map3_round19_winner,map3_round20_winner,map3_round21_winner,map3_round22_winner,map3_round23_winner,map3_round24_winner,map1_winner,map2_winner,map3_winner
2024-09-15T07:00:00Z,Winline Insight Season 5,team1,Permitta,Partizan,2.0,1.0,https://www.hltv.org/matches/2375800/-,ct,t,,team1,team1,team1,team2,team2,team2,team1,team2,team1,team2,team1,team2,team1,team1,team2,team2,team2,team1,team1,team2,team2,team2,team2,t,ct,,team2,team2,team2,team1,team1,team2,team1,team1,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team1,team2,team2,t,ct,,team1,team2,team1,team2,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team1,team1
2024-09-15T07:05:00Z,United21 League Season 19,team1,L&G,Betclic,2.0,1.0,https://www.hltv.org/matches/2375849/-,ct,t,team1,team1,team1,team1,team1,team1,team2,team2,team1,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team1,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team2,team1,ct,t,team1,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team1,OT,team1
2024-09-15T07:30:00Z,Lenovo LEGION Real Game Cup 2024,team1,Lazer Cats,kONO,2.0,1.0,https://www.hltv.org/matches/2375863/-,ct,t,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,t,ct,team1,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team1,team1
2024-09-15T07:30:00Z,CCT Season 2 Europe Series 12,team1,Endpoint,Nexus,2.0,1.0,https://www.hltv.org/matches/2375657/-,ct,t,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team1,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team1,team1,ct,t,team1,team1,team1,team2,team1,team1,team2,team1,team2,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team1,team1,team2,team2,team2,team2,team1,team1
2024-09-15T07:30:00Z,ESL Pro League Season 20,team2,MOUZ,Complexity,0.0,2.0,https://www.hltv.org/matches/2375411/-,ct,t,team1,team2,team2,team2,team2,team2,team1,team2,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team1,team2,team2,team2,team2,team2,t,ct,team1,team1,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-15T06:30:00Z,European Pro League 2nd Division Season 15,team1,Spirit Academy,NAVI Junior,2.0,0.0,https://www.hltv.org/matches/2375843/-,ct,t,team1,team1,team1,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,team1,team1,team2,team1,t,ct,team1,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-15T05:30:00Z,CCT Season 2 Europe Series 11,team2,Gaimin Gladiators,GamerLegion,1.0,2.0,https://www.hltv.org/matches/2375565/-,ct,t,team2,team2,team2,team1,team1,team2,team2,team1,team2,team1,team2,team1,team1,team2,team1,team1,team1,team2,team1,team1,team2,team1,team1,team2,t,ct,team1,team1,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,t,ct,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team1,team2,team2,team2,team1,team1,team2,team1,team1,team1,team2,team2,team2,team1,OT,team2
2024-09-15T06:00:00Z,FASTCUP CSGORUN Cup Season 1,team2,K27,Johnny Speeds,0.0,2.0,https://www.hltv.org/matches/2375861/-,ct,t,team2,team2,team2,team2,team2,team1,team1,team2,team2,team2,team1,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team1,team1,team2,team1,team1,team2,team2,team1,team2,team2,team2,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-15T06:00:00Z,FASTCUP CSGORUN Cup Season 1,team1,9 Pandas,Spotless,2.0,0.0,https://www.hltv.org/matches/2375860/-,t,ct,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,t,ct,team1,team1,team2,team1,team1,team2,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team1,team2,team2,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-15T06:30:00Z,ESL Challenger League Season 48 Oceania,team1,The Art of War,KZG,13.0,9.0,https://www.hltv.org/matches/2375682/-,t,ct,team1,team1,team1,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,NA,NA
2024-09-15T04:30:00Z,CCT Season 2 Europe Series 12,team2,ALTERNATE aTTaX,Monte Gen,1.0,2.0,https://www.hltv.org/matches/2375656/-,ct,t,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team1,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2
2024-09-15T04:00:00Z,United21 League Season 19,team2,ex-Enterprise,kONO,1.0,2.0,https://www.hltv.org/matches/2375848/-,t,ct,team1,team1,team1,team1,team2,team2,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team1,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team1,team1,team2,team2,team2,team2,team2,team1,team2
2024-09-15T05:30:00Z,ESL Challenger League Season 48 Oceania,team1,KZG,The Art of War,13.0,11.0,https://www.hltv.org/matches/2375681/-,ct,t,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,NA,NA
2024-09-15T04:00:00Z,European Pro League 2nd Division Season 15,team1,Betclic,Astralis Talent,2.0,0.0,https://www.hltv.org/matches/2375850/-,t,ct,team1,team1,team1,team1,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team1,team1,team1,team1,team2,team1,team1,team2,team2,t,ct,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-14T21:00:00Z,CCT Season 2 North America Series 3,team1,Final Form,Lore,2.0,0.0,https://www.hltv.org/matches/2375751/-,t,ct,team1,team1,team1,team1,team1,team1,team1,team2,team2,team1,team2,team1,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,ct,t,team1,team1,team1,team2,team1,team1,team1,team1,team2,team1,team2,team2,team1,team1,team1,team2,team2,team2,team1,team1,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-14T18:00:00Z,CCT Season 2 North America Series 3,team1,Revenge Nation,Dangerous,2.0,0.0,https://www.hltv.org/matches/2375750/-,t,ct,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-14T13:45:00Z,FASTCUP CSGORUN Cup Season 1,team2,ARCRED,9INE,1.0,2.0,https://www.hltv.org/matches/2375851/-,t,ct,,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team1,team2,team1,ct,t,,team1,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,t,ct,,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team2
2024-09-14T13:00:00Z,CCT Season 2 Europe Series 11,team1,Insilio,BLEED,2.0,1.0,https://www.hltv.org/matches/2375564/-,t,ct,team1,team1,team1,team1,team2,team1,team1,team2,team1,team2,team1,team2,team2,team1,team1,team1,team2,team1,team2,team2,team2,team1,team1,team2,ct,t,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team1,ct,t,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team1,OT,team1
2024-09-14T14:00:00Z,ESL Pro League Season 20,team2,Imperial,M80,0.0,2.0,https://www.hltv.org/matches/2375410/-,ct,t,team1,team2,team2,team2,team1,team2,team2,team1,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,t,ct,team1,team1,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-14T13:00:00Z,Elisa Invitational Fall 2024,team1,Rebels,Sashi,2.0,1.0,https://www.hltv.org/matches/2375456/-,ct,t,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team1,team2,team1,team1,team2,team2,team1,team2,team2,team1,team1,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team1,team1
2024-09-14T13:30:00Z,CCT Season 2 Europe Series 12 Closed Qualifier,team2,QUAZAR,Nexus,0.0,2.0,https://www.hltv.org/matches/2375655/-,t,ct,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team1,team2,team2,team2,team1,team2,team2,team2,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-14T10:30:00Z,ESL Pro League Season 20,team1,Complexity,Astralis,2.0,1.0,https://www.hltv.org/matches/2375408/-,t,ct,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,team1,team1,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team1,team1,ct,t,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team1,team1,team1,team2,team1,team2,team2,team1,team2,team1
2024-09-14T09:30:00Z,FASTCUP CSGORUN Cup Season 1,team2,9INE,lajtbitexe,1.0,2.0,https://www.hltv.org/matches/2375846/-,ct,t,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team2,team1,team2,team2,ct,t,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team2,team2,team1,team2,team2,team2,team1,ct,t,team1,team1,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,OT,team2
2024-09-14T10:30:00Z,Winline Insight Season 5,team2,SINNERS,Revenant,1.0,2.0,https://www.hltv.org/matches/2375799/-,t,ct,team2,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,t,ct,team2,team2,team2,team1,team2,team1,team2,team1,team1,team1,team2,team2,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2
2024-09-14T10:30:00Z,CCT Season 2 Europe Series 12 Closed Qualifier,team1,Monte Gen,DMS,2.0,0.0,https://www.hltv.org/matches/2375654/-,ct,t,team1,team2,team1,team2,team2,team2,team2,team2,team1,team1,team2,team1,team2,team2,team1,team1,team1,team1,team2,team1,team1,team2,team1,team1,t,ct,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-14T09:40:00Z,Tradeit League FE Masters Season 5,team2,NIP Impact,NAVI Javelins,1.0,2.0,https://www.hltv.org/matches/2375634/-,t,ct,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team2,team1,team2,team1,team1,team1,team2,team1,team2,team2,team1,team1,team1,team2,ct,t,team2,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team1,team2,team2,team1,team1,team2,team2,team2,team1,team2,team2,team1,team2
2024-09-14T10:30:00Z,ESL Pro League Season 20,team2,ATOX,FURIA,0.0,2.0,https://www.hltv.org/matches/2375409/-,ct,t,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team2,team1,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-14T10:35:00Z,CCT Season 2 Europe Series 11,team1,GamerLegion,Zero Tenacity,2.0,0.0,https://www.hltv.org/matches/2375563/-,t,ct,team2,team2,team1,team2,team2,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,t,ct,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,team1,team2,team1,team1,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-14T09:30:00Z,FASTCUP CSGORUN Cup Season 1,team1,ARCRED,RUSH B,2.0,1.0,https://www.hltv.org/matches/2375847/-,ct,t,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team1,team1,team2,team1,team1,team2,team2,team1,team1,team2,team2,ct,t,team2,team2,team2,team1,team1,team1,team2,team2,team2,team1,team2,team1,team2,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team2,team1,team1,team2,team2,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team1
2024-09-14T09:00:00Z,Elisa Invitational Fall 2024,team2,OG,Sashi,1.0,2.0,https://www.hltv.org/matches/2375455/-,ct,t,team1,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,ct,t,team2,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team1,team2
2024-09-14T08:50:00Z,Tradeit League FE Masters Season 5,team2,dream catchers fe,Imperial Valkyries,1.0,2.0,https://www.hltv.org/matches/2375633/-,ct,t,team1,team1,team1,team1,team1,team2,team2,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team1,team1,team2,team1,team2,t,ct,team1,team1,team1,team2,team2,team2,team1,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,t,ct,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,OT,team2,team2
2024-09-14T08:15:00Z,United21 League Season 19,team2,ex-Enterprise,NAVI Junior,1.0,2.0,https://www.hltv.org/matches/2375814/-,t,ct,team2,team2,team2,team2,team1,team1,team1,team2,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team1,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2
2024-09-14T07:25:00Z,CCT Season 2 Europe Series 11,team1,SINNERS,GUN5,2.0,1.0,https://www.hltv.org/matches/2375562/-,t,ct,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team1,team1,team1,team1,team2,team1,team1,team1,team1,team2,team2,team1,team2,team2,ct,t,team1,team1,team2,team2,team1,team2,team2,team2,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team1
2024-09-14T07:30:00Z,CCT Season 2 Europe Series 12 Closed Qualifier,team1,The Suspect,TALON,2.0,0.0,https://www.hltv.org/matches/2375653/-,t,ct,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team1,t,ct,team2,team2,team2,team2,team1,team1,team1,team2,team1,team2,team2,team2,team1,team1,team1,team2,team2,team2,team1,team2,team1,team1,team2,team1,,,,,,,,,,,,,,,,,,,,,,,,,,,OT,team2,NA
2024-09-14T07:30:00Z,ESL Pro League Season 20,team2,Falcons,RED Canids,0.0,2.0,https://www.hltv.org/matches/2375407/-,ct,t,team2,team2,team2,team1,team1,team1,team1,team2,team1,team2,team1,team1,team2,team2,team2,team2,team2,team1,team1,team2,team2,team1,team2,team2,t,ct,team1,team1,team2,team1,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-14T07:00:00Z,Tradeit League FE Masters Season 5,team1,NAVI Javelins,Spirit fe,2.0,0.0,https://www.hltv.org/matches/2375630/-,t,ct,team2,team1,team1,team2,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team1,team1,team2,team2,team2,ct,t,team1,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-14T07:25:00Z,European Pro League 2nd Division Season 15,team2,ADEPTS,Astralis Talent,0.0,2.0,https://www.hltv.org/matches/2375842/-,t,ct,team2,team2,team2,team1,team2,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,OT,NA
2024-09-14T07:30:00Z,ESL Pro League Season 20,team2,fnatic,MOUZ,0.0,2.0,https://www.hltv.org/matches/2375406/-,t,ct,team2,team2,team1,team2,team2,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team2,team2,team2,team2,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-14T07:00:00Z,Tradeit League FE Masters Season 5,team1,NIP Impact,Insilio fe,2.0,0.0,https://www.hltv.org/matches/2375631/-,t,ct,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,ct,t,team1,team1,team1,team2,team2,team2,team1,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team1,team1,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-14T07:00:00Z,Tradeit League FE Masters Season 5,team1,Imperial Valkyries,HSG fe,2.0,0.0,https://www.hltv.org/matches/2375628/-,t,ct,team2,team2,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,ct,t,team1,team1,team2,team2,team2,team1,team2,team1,team1,team1,team2,team1,team2,team2,team1,team2,team2,team2,team2,team1,team1,team1,team1,team1,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2024-09-14T07:00:00Z,Tradeit League FE Masters Season 5,team2,BIG EQUIPA,dream catchers fe,0.0,2.0,https://www.hltv.org/matches/2375629/-,t,ct,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2024-09-14T06:00:00Z,FASTCUP CSGORUN Cup Season 1,team2,RUSH B,lajtbitexe,0.0,2.0,https://www.hltv.org/matches/2375844/-,t,ct,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team1,team2,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,t,ct,team1,team1,team1,team1,team2,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
